Filière,Produit,ville,annee,production_tonnes,superficie_ha,température moyenne,température maximale,température minimale,vitesse du vent,température du vent,précipitations moyennes par jour,précipitations totales sur le mois,humidité,visibilité,couverture nuageuse,irrigation,type_sol,mecanisation
Rosacées,Grenadier,Taounate,2016,135863.99,12559.11,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Rosacées,Grenadier,Tarfaya,2016,151528.76,11534.27,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Rosacées,Grenadier,Taza,2016,150450.87,11658.81,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Rosacées,Grenadier,Tiflet,2016,132531.32,11749.38,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Rosacées,Grenadier,Youssoufia,2016,144167.91,10883.86,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Rosacées,Noyer,Agadir,2016,11557.09,8076.36,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Rosacées,Noyer,Fes,2016,13488.11,6823.24,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Rosacées,Noyer,Marrakech,2016,11814.54,7757.52,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Rosacées,Noyer,Meknes,2016,11552.37,7802.82,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Rosacées,Noyer,Ouarzazate,2016,12384.91,7972.24,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Rosacées,Noyer,Oulad Teima,2016,12831.51,7539.06,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Rosacées,Noyer,Rabat,2016,13534.12,7795.52,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Rosacées,Noyer,Sefrou,2016,13835.71,7165.13,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Rosacées,Noyer,Sidi Ifni,2016,12484.17,7825.83,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Rosacées,Noyer,Skhirate,2016,11526.16,7225.84,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Rosacées,Noyer,Tanger,2016,13266.72,8060.44,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Rosacées,Noyer,Taounate,2016,12801.82,6957.25,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Rosacées,Noyer,Tarfaya,2016,12505.4,7184.58,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Rosacées,Noyer,Taza,2016,12155.04,7457.61,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Rosacées,Noyer,Tiflet,2016,12643.16,7870.99,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Rosacées,Noyer,Youssoufia,2016,12229.38,7830.63,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Rosacées,Néflier,Agadir,2016,6105.18,468.34,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Rosacées,Néflier,Fes,2016,5857.68,461.73,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Rosacées,Néflier,Marrakech,2016,6244.35,477.61,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Rosacées,Néflier,Meknes,2016,5857.27,495.48,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Rosacées,Néflier,Ouarzazate,2016,5502.73,500.98,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Rosacées,Néflier,Oulad Teima,2016,6214.44,490.05,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Rosacées,Néflier,Rabat,2016,5873.15,513.31,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Rosacées,Néflier,Sefrou,2016,5466.24,489.9,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Rosacées,Néflier,Sidi Ifni,2016,5950.13,541.47,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Rosacées,Néflier,Skhirate,2016,5641.46,473.34,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Rosacées,Néflier,Tanger,2016,6206.67,509.76,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Rosacées,Néflier,Taounate,2016,5752.47,508.17,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Rosacées,Néflier,Tarfaya,2016,6069.68,475.38,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Rosacées,Néflier,Taza,2016,5336.98,488.32,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Rosacées,Néflier,Tiflet,2016,5685.95,483.73,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Rosacées,Néflier,Youssoufia,2016,6367.91,464.54,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Rosacées,Pacanier,Agadir,2016,300.99,88.6,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Rosacées,Pacanier,Fes,2016,264.22,86.98,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Rosacées,Pacanier,Marrakech,2016,270.9,83.27,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Rosacées,Pacanier,Meknes,2016,273.85,88.11,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Rosacées,Pacanier,Ouarzazate,2016,292.03,87.61,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Rosacées,Pacanier,Oulad Teima,2016,298.07,82.44,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Rosacées,Pacanier,Rabat,2016,297.65,82.44,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Rosacées,Pacanier,Sefrou,2016,284.06,91.63,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Rosacées,Pacanier,Sidi Ifni,2016,301.12,92.68,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Rosacées,Pacanier,Skhirate,2016,279.93,96.85,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Rosacées,Pacanier,Tanger,2016,262.17,81.65,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Rosacées,Pacanier,Taounate,2016,287.15,82.2,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Rosacées,Pacanier,Tarfaya,2016,309.15,81.02,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Rosacées,Pacanier,Taza,2016,300.11,89.57,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Rosacées,Pacanier,Tiflet,2016,287.96,91.18,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Rosacées,Pacanier,Youssoufia,2016,291.82,87.28,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Rosacées,Pistachier,Agadir,2016,111.87,54.04,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Rosacées,Pistachier,Fes,2016,101.52,52.9,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Rosacées,Pistachier,Marrakech,2016,99.53,55.96,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Rosacées,Pistachier,Meknes,2016,112.83,47.31,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Rosacées,Pistachier,Ouarzazate,2016,110.49,46.49,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Rosacées,Pistachier,Oulad Teima,2016,99.35,48.7,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Rosacées,Pistachier,Rabat,2016,102.25,46.09,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Rosacées,Pistachier,Sefrou,2016,101.25,55.41,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Rosacées,Pistachier,Sidi Ifni,2016,95.77,49.0,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Rosacées,Pistachier,Skhirate,2016,112.43,51.53,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Rosacées,Pistachier,Tanger,2016,101.03,49.14,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Rosacées,Pistachier,Taounate,2016,110.73,48.41,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Rosacées,Pistachier,Tarfaya,2016,96.6,47.45,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Rosacées,Pistachier,Taza,2016,103.99,49.17,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Rosacées,Pistachier,Tiflet,2016,93.19,52.18,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Rosacées,Pistachier,Youssoufia,2016,108.44,55.81,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Rosacées,Poirier,Agadir,2016,34575.42,3093.45,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Rosacées,Poirier,Fes,2016,34879.43,3077.92,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Rosacées,Poirier,Marrakech,2016,30974.28,2773.69,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Rosacées,Poirier,Meknes,2016,32058.43,3265.92,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Rosacées,Poirier,Ouarzazate,2016,31128.14,2779.55,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Rosacées,Poirier,Oulad Teima,2016,32588.37,3306.37,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Rosacées,Poirier,Rabat,2016,34892.02,3081.57,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Rosacées,Poirier,Sefrou,2016,34475.19,2855.16,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Rosacées,Poirier,Sidi Ifni,2016,34787.98,3028.39,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Rosacées,Poirier,Skhirate,2016,34359.95,3360.64,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Rosacées,Poirier,Tanger,2016,32480.27,2938.71,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Rosacées,Poirier,Taounate,2016,32286.18,2916.93,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Rosacées,Poirier,Tarfaya,2016,31555.01,2824.3,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Rosacées,Poirier,Taza,2016,36400.21,3117.33,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Rosacées,Poirier,Tiflet,2016,34817.44,2806.7,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Rosacées,Poirier,Youssoufia,2016,31891.52,3220.61,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Rosacées,Pommier,Agadir,2016,767574.13,53648.0,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Rosacées,Pommier,Fes,2016,881765.77,53773.21,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Rosacées,Pommier,Marrakech,2016,860381.53,45616.41,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Rosacées,Pommier,Meknes,2016,846706.0,50074.64,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Rosacées,Pommier,Ouarzazate,2016,805262.63,45509.43,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Rosacées,Pommier,Oulad Teima,2016,781485.06,50210.8,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Rosacées,Pommier,Rabat,2016,899229.5,52616.04,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Rosacées,Pommier,Sefrou,2016,869326.92,49871.97,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Rosacées,Pommier,Sidi Ifni,2016,788017.21,53181.04,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Rosacées,Pommier,Skhirate,2016,877585.77,52484.32,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Rosacées,Pommier,Tanger,2016,863040.28,47285.79,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Rosacées,Pommier,Taounate,2016,787246.12,50785.83,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Rosacées,Pommier,Tarfaya,2016,808493.74,44621.46,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Rosacées,Pommier,Taza,2016,769009.11,48468.73,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Rosacées,Pommier,Tiflet,2016,756717.15,46903.79,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Rosacées,Pommier,Youssoufia,2016,857104.46,53825.13,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Rosacées,Prunier,Agadir,2016,171045.84,15060.49,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Rosacées,Prunier,Fes,2016,190869.8,15823.97,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Rosacées,Prunier,Marrakech,2016,197168.05,16063.19,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Rosacées,Prunier,Meknes,2016,164197.14,16189.77,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Rosacées,Prunier,Ouarzazate,2016,178419.48,16074.84,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Rosacées,Prunier,Oulad Teima,2016,190224.12,14703.66,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Rosacées,Prunier,Rabat,2016,189753.71,15922.22,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Rosacées,Prunier,Sefrou,2016,188714.93,15501.43,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Rosacées,Prunier,Sidi Ifni,2016,173969.24,15649.91,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Rosacées,Prunier,Skhirate,2016,177731.28,13818.37,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Rosacées,Prunier,Tanger,2016,182794.12,14608.76,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Rosacées,Prunier,Taounate,2016,196390.66,16673.24,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Rosacées,Prunier,Tarfaya,2016,173199.76,14706.45,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Rosacées,Prunier,Taza,2016,194568.2,15160.66,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Rosacées,Prunier,Tiflet,2016,171112.04,14388.99,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Rosacées,Prunier,Youssoufia,2016,196933.62,14241.4,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Rosacées,Pêcher-nectarine,Agadir,2016,143278.09,10292.64,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Rosacées,Pêcher-nectarine,Fes,2016,137548.58,11046.73,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Rosacées,Pêcher-nectarine,Marrakech,2016,141702.02,11845.41,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Rosacées,Pêcher-nectarine,Meknes,2016,132256.15,10549.55,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Rosacées,Pêcher-nectarine,Ouarzazate,2016,132301.67,10543.45,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Rosacées,Pêcher-nectarine,Oulad Teima,2016,127850.59,11069.66,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Rosacées,Pêcher-nectarine,Rabat,2016,127864.33,10616.32,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Rosacées,Pêcher-nectarine,Sefrou,2016,134338.44,11826.59,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Rosacées,Pêcher-nectarine,Sidi Ifni,2016,145843.99,10662.45,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Rosacées,Pêcher-nectarine,Skhirate,2016,141551.84,10908.57,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Rosacées,Pêcher-nectarine,Tanger,2016,127546.59,11002.45,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Rosacées,Pêcher-nectarine,Taounate,2016,148320.91,11546.03,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Rosacées,Pêcher-nectarine,Tarfaya,2016,141368.84,11069.15,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Rosacées,Pêcher-nectarine,Taza,2016,151330.96,10359.28,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Rosacées,Pêcher-nectarine,Tiflet,2016,143275.92,10107.54,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Rosacées,Pêcher-nectarine,Youssoufia,2016,129558.21,11886.39,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Sucrières,Betterave à sucre,Agadir,2016,3721820.04,61279.34,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Sucrières,Betterave à sucre,Fes,2016,3852556.52,52279.73,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Sucrières,Betterave à sucre,Marrakech,2016,3388443.98,61510.12,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Sucrières,Betterave à sucre,Meknes,2016,3378451.02,58840.85,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Sucrières,Betterave à sucre,Ouarzazate,2016,3464124.51,58012.04,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Sucrières,Betterave à sucre,Oulad Teima,2016,3555611.21,52155.64,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Sucrières,Betterave à sucre,Rabat,2016,3688720.11,61040.08,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Sucrières,Betterave à sucre,Sefrou,2016,3732039.48,54303.67,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Sucrières,Betterave à sucre,Sidi Ifni,2016,3470578.2,60428.82,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Sucrières,Betterave à sucre,Skhirate,2016,3871184.38,52197.7,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Sucrières,Betterave à sucre,Tanger,2016,3813376.53,61219.12,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Sucrières,Betterave à sucre,Taounate,2016,3587637.67,52280.59,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Sucrières,Betterave à sucre,Tarfaya,2016,3377515.38,54740.91,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Sucrières,Betterave à sucre,Taza,2016,3425396.82,55115.24,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Sucrières,Betterave à sucre,Tiflet,2016,3660394.17,53834.88,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Sucrières,Betterave à sucre,Youssoufia,2016,3482510.94,57574.71,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Sucrières,Canne à sucre,Agadir,2016,539488.42,10137.59,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Sucrières,Canne à sucre,Fes,2016,567294.94,11641.38,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Sucrières,Canne à sucre,Marrakech,2016,558340.55,10765.47,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Sucrières,Canne à sucre,Meknes,2016,523376.87,10736.88,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Sucrières,Canne à sucre,Ouarzazate,2016,535838.18,10004.47,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Sucrières,Canne à sucre,Oulad Teima,2016,565729.47,10402.49,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Sucrières,Canne à sucre,Rabat,2016,593033.87,9799.13,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Sucrières,Canne à sucre,Sefrou,2016,581126.23,11152.35,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Sucrières,Canne à sucre,Sidi Ifni,2016,559022.27,10238.19,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Sucrières,Canne à sucre,Skhirate,2016,537881.44,11129.97,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Sucrières,Canne à sucre,Tanger,2016,538186.57,10324.1,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Sucrières,Canne à sucre,Taounate,2016,595087.28,11631.77,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Sucrières,Canne à sucre,Tarfaya,2016,502144.74,9899.04,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Sucrières,Canne à sucre,Taza,2016,607097.1,9539.63,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Sucrières,Canne à sucre,Tiflet,2016,571298.7,10796.95,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Sucrières,Canne à sucre,Youssoufia,2016,573153.0,11555.9,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Vignes,Raisin de cuve,Agadir,2016,83311.98,7575.59,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Vignes,Raisin de cuve,Fes,2016,93731.15,6749.41,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Vignes,Raisin de cuve,Marrakech,2016,91514.31,7418.74,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Vignes,Raisin de cuve,Meknes,2016,84556.36,7961.85,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Vignes,Raisin de cuve,Ouarzazate,2016,87716.69,6632.82,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Vignes,Raisin de cuve,Oulad Teima,2016,98959.45,6868.91,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Vignes,Raisin de cuve,Rabat,2016,92711.49,7822.14,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Vignes,Raisin de cuve,Sefrou,2016,90204.2,7938.92,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Vignes,Raisin de cuve,Sidi Ifni,2016,83948.74,7664.06,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Vignes,Raisin de cuve,Skhirate,2016,95724.77,8082.65,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Vignes,Raisin de cuve,Tanger,2016,95517.85,6756.02,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Vignes,Raisin de cuve,Taounate,2016,93887.46,7426.38,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Vignes,Raisin de cuve,Tarfaya,2016,91982.17,7631.44,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Vignes,Raisin de cuve,Taza,2016,90578.13,7657.41,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Vignes,Raisin de cuve,Tiflet,2016,93506.1,7791.11,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Vignes,Raisin de cuve,Youssoufia,2016,86899.24,7973.83,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Vignes,Raisin de table,Agadir,2016,311603.82,34492.38,19,25,13,13,13,1,5,62,10,15,1,calcaire,2
Vignes,Raisin de table,Fes,2016,291419.28,32231.43,13,18,8,11,8,1,25,79,10,23,0,sableux,4
Vignes,Raisin de table,Marrakech,2016,275521.88,34498.06,17,22,12,12,12,1,7,67,10,13,1,argileux,5
Vignes,Raisin de table,Meknes,2016,283452.62,36691.58,14,19,9,10,9,2,41,84,10,28,0,limoneux,3
Vignes,Raisin de table,Ouarzazate,2016,303839.91,33441.04,13,19,7,10,6,0,0,48,10,9,1,sableux,2
Vignes,Raisin de table,Oulad Teima,2016,266956.11,37673.21,19,24,13,13,14,1,3,57,10,11,1,argileux,4
Vignes,Raisin de table,Rabat,2016,274470.65,33485.79,17,20,14,16,13,1,23,82,10,32,0,calcaire,5
Vignes,Raisin de table,Sefrou,2016,296614.16,31998.01,13,17,8,12,7,1,23,74,10,20,1,sableux,3
Vignes,Raisin de table,Sidi Ifni,2016,275767.95,35531.34,19,21,16,15,16,1,3,65,10,13,0,limoneux,4
Vignes,Raisin de table,Skhirate,2016,303084.95,37080.71,16,21,11,11,11,1,28,88,10,30,1,argileux,2
Vignes,Raisin de table,Tanger,2016,265171.53,34407.34,16,17,14,19,13,2,47,82,10,36,1,calcaire,4
Vignes,Raisin de table,Taounate,2016,301377.51,37239.88,6,10,2,13,-1,1,24,80,10,21,0,limoneux,3
Vignes,Raisin de table,Tarfaya,2016,261615.16,35037.0,20,21,19,23,19,1,7,75,10,17,1,sableux,1
Vignes,Raisin de table,Taza,2016,258422.01,33144.89,6,10,2,13,-1,1,24,80,10,21,0,argileux,4
Vignes,Raisin de table,Tiflet,2016,309139.31,32569.1,15,21,9,12,9,1,31,88,9,30,1,calcaire,3
Vignes,Raisin de table,Youssoufia,2016,290992.34,36968.08,17,22,12,15,11,1,12,80,10,20,0,limoneux,2
Agrumes,Autres agrumes,Agadir,2017,6103.6,1401.35,16,22,11,16,10,1,12,60,10,14,1,sableux,5
Agrumes,Autres agrumes,Fes,2017,5953.6,1552.52,10,15,5,11,4,2,46,70,10,32,0,argileux,3
Agrumes,Autres agrumes,Marrakech,2017,6437.04,1445.68,14,19,9,11,8,1,18,53,10,18,1,limoneux,4
Agrumes,Autres agrumes,Meknes,2017,6301.32,1390.66,11,16,6,10,5,2,48,77,10,37,0,calcaire,2
Agrumes,Autres agrumes,Ouarzazate,2017,6908.43,1390.82,9,15,3,12,2,1,1,44,10,10,1,sableux,1
Agrumes,Autres agrumes,Oulad Teima,2017,6897.89,1328.42,16,21,11,15,10,1,6,56,10,12,1,calcaire,3
Agrumes,Autres agrumes,Rabat,2017,6459.86,1461.03,14,17,11,16,10,2,52,73,10,28,0,argileux,4
Agrumes,Autres agrumes,Sefrou,2017,6218.13,1457.7,9,13,5,11,3,2,38,67,10,30,1,limoneux,2
Agrumes,Autres agrumes,Sidi Ifni,2017,6278.86,1520.18,16,18,14,20,13,1,7,61,10,14,0,sableux,3
Agrumes,Autres agrumes,Skhirate,2017,6519.56,1348.43,14,18,9,11,8,3,68,79,10,28,1,calcaire,5
Agrumes,Autres agrumes,Tanger,2017,5788.78,1374.12,14,16,11,18,10,3,64,77,10,18,1,argileux,4
Agrumes,Autres agrumes,Taounate,2017,6074.07,1318.61,4,9,-1,13,-3,2,36,74,10,30,0,sableux,3
Agrumes,Autres agrumes,Tarfaya,2017,5755.69,1375.43,18,20,17,27,17,1,4,66,10,27,1,limoneux,1
Agrumes,Autres agrumes,Taza,2017,5753.29,1413.51,4,9,-1,13,-3,2,36,74,10,30,0,calcaire,5
Agrumes,Autres agrumes,Tiflet,2017,5907.37,1567.23,12,18,6,11,5,2,50,81,10,31,1,argileux,2
Agrumes,Autres agrumes,Youssoufia,2017,6271.45,1478.03,14,19,9,16,8,1,17,69,10,21,0,sableux,4
Agrumes,Citron,Agadir,2017,41947.17,3428.34,16,22,11,16,10,1,12,60,10,14,1,sableux,5
Agrumes,Citron,Fes,2017,39571.68,3131.53,10,15,5,11,4,2,46,70,10,32,0,argileux,3
Agrumes,Citron,Marrakech,2017,38380.93,3014.08,14,19,9,11,8,1,18,53,10,18,1,limoneux,4
Agrumes,Citron,Meknes,2017,36371.79,3086.89,11,16,6,10,5,2,48,77,10,37,0,calcaire,2
Agrumes,Citron,Ouarzazate,2017,40086.02,3086.73,9,15,3,12,2,1,1,44,10,10,1,sableux,1
Agrumes,Citron,Oulad Teima,2017,37871.28,3298.71,16,21,11,15,10,1,6,56,10,12,1,calcaire,3
Agrumes,Citron,Rabat,2017,40599.08,3141.89,14,17,11,16,10,2,52,73,10,28,0,argileux,4
Agrumes,Citron,Sefrou,2017,43474.42,3476.71,9,13,5,11,3,2,38,67,10,30,1,limoneux,2
Agrumes,Citron,Sidi Ifni,2017,36601.67,3561.81,16,18,14,20,13,1,7,61,10,14,0,sableux,3
Agrumes,Citron,Skhirate,2017,37401.84,3143.08,14,18,9,11,8,3,68,79,10,28,1,calcaire,5
Agrumes,Citron,Tanger,2017,39473.25,3377.84,14,16,11,18,10,3,64,77,10,18,1,argileux,4
Agrumes,Citron,Taounate,2017,43406.37,3346.97,4,9,-1,13,-3,2,36,74,10,30,0,sableux,3
Agrumes,Citron,Tarfaya,2017,41844.26,3046.49,18,20,17,27,17,1,4,66,10,27,1,limoneux,1
Agrumes,Citron,Taza,2017,42847.7,3516.04,4,9,-1,13,-3,2,36,74,10,30,0,calcaire,5
Agrumes,Citron,Tiflet,2017,38366.94,3049.72,12,18,6,11,5,2,50,81,10,31,1,argileux,2
Agrumes,Citron,Youssoufia,2017,43592.3,3398.54,14,19,9,16,8,1,17,69,10,21,0,sableux,4
Agrumes,Orange_Autres,Agadir,2017,25663.63,4395.89,16,22,11,16,10,1,12,60,10,14,1,sableux,5
Agrumes,Orange_Autres,Fes,2017,25385.63,4413.55,10,15,5,11,4,2,46,70,10,32,0,argileux,3
